max_depth,recall,precision,f1_val,f1_train,eta,max_bin,reg_alpha,colsample_bytree,subsample,gamma,loss
6.0,0.8873239436619719,0.7974683544303798,0.8400000000000001,0.8245315161839865,0.02909372913592688,20.0,68.08826272759867,1.0,0.013797322824165953,4.230185977142579,0.17435338714477766
8.0,0.25316455696202533,0.759493670886076,0.379746835443038,0.40898876404494383,0.044385055228353176,34.0,53.21800556117567,0.9,0.1968777854924764,10.216826817551876,0.968250470804866
10.0,0.4251497005988024,0.8987341772151899,0.5772357723577236,0.6318956870611835,0.05252020945500152,78.0,49.622455033457044,1.0,0.3488849992688555,21.078558501585057,0.549504478331102
14.0,0.6813186813186813,0.7848101265822784,0.7294117647058823,0.7427785419532325,0.019755243393633215,82.0,91.67765883964262,1.0,0.11362794330685776,12.601413709390618,0.31551687144522494
4.0,0.5765765765765766,0.810126582278481,0.6736842105263158,0.6176470588235293,0.023624808074877556,96.0,72.3682958279946,0.7000000000000001,0.06536070277113194,8.909270183250017,0.394993808240869
8.0,0.49606299212598426,0.7974683544303798,0.6116504854368933,0.6031363088057901,0.07086469043865341,32.0,58.80876148750535,0.9,0.03808001106275359,6.28845192988063,0.491594261838103
12.0,0.6605504587155964,0.9113924050632911,0.7659574468085106,0.7602339181286548,0.12991526728062197,90.0,76.63856485161358,1.0,0.0784881964921334,16.598237370684195,0.2666286632539486
10.0,0.3224043715846995,0.7468354430379747,0.45038167938931295,0.4707996406109614,0.02642664204575609,12.0,13.559053227223384,0.8,0.09587466761906771,11.214612060851186,0.7976598792954321
14.0,0.810126582278481,0.810126582278481,0.810126582278481,0.7974683544303798,0.0385656867405119,26.0,46.541510873643574,1.0,0.025381499257056222,19.034632586459132,0.21056476910734964
6.0,0.8076923076923077,0.7974683544303798,0.802547770700637,0.7774193548387096,0.058938310699737734,16.0,69.56031007667961,0.9,0.008340263577905906,5.256303602050641,0.21996389839683
8.0,0.8666666666666667,0.8227848101265823,0.8441558441558442,0.8034482758620689,0.02173040613749384,52.0,43.91765186148824,1.0,0.016713532691093533,9.71695995021701,0.16941815195804666
10.0,0.9482758620689655,0.6962025316455697,0.8029197080291972,0.8211920529801324,0.050401408047730696,44.0,17.037635437931147,1.0,0.03254033335767893,2.7632104209130848,0.21950056003570853
6.0,0.23465703971119134,0.8227848101265823,0.3651685393258427,0.37087912087912084,0.042439073837749974,66.0,38.34592796459436,0.9,0.30582865966889167,8.186537227907515,1.007396280396448
10.0,0.7625,0.7721518987341772,0.7672955974842767,0.8066465256797583,0.09199433913779535,92.0,63.45377187910503,1.0,0.04812993368316823,13.688007070176177,0.26488315748697505
12.0,0.3387096774193548,0.7974683544303798,0.47547169811320755,0.5018450184501845,0.018365063366304505,40.0,33.4206331281655,1.0,0.2079034150487576,7.252897634462756,0.7434479190347442
14.0,0.7532467532467533,0.7341772151898734,0.7435897435897437,0.7228525121555915,0.034147717575404905,70.0,22.424967098819664,0.9,0.013067552760368315,25.518722325824918,0.2962658161431722
4.0,0.42142857142857143,0.7468354430379747,0.5388127853881278,0.6018735362997658,0.046399167098849656,24.0,88.62387866737112,1.0,0.11573222302977669,15.266806626143723,0.6183871053508361
12.0,0.1912568306010929,0.8860759493670886,0.3146067415730337,0.2915742793791575,0.08011422983885715,48.0,29.643377572248042,0.7000000000000001,0.1452360927410024,0.9923770223276005,1.1564318595569358
8.0,0.36585365853658536,0.759493670886076,0.4938271604938272,0.5298142717497557,0.030973628969091106,86.0,27.407112766732602,0.8,0.2512313501073056,0.10469660333509179,0.7055697005585024
6.0,0.8,0.759493670886076,0.7792207792207794,0.8177496038034865,0.02786270953578438,100.0,81.04887048327438,1.0,0.055725732021546105,14.355277838693633,0.249460859631583
10.0,0.8732394366197183,0.7848101265822784,0.8266666666666665,0.8106312292358804,0.17134406347779488,62.0,65.96793116192886,1.0,0.010596241420808037,18.102644961366323,0.19035372849121904
8.0,0.46153846153846156,0.8354430379746836,0.5945945945945945,0.6117084826762247,0.01995456488708488,82.0,42.21450144070555,0.9,0.17299221634053877,13.117909927292086,0.5198754592859087
12.0,0.9402985074626866,0.7974683544303798,0.8630136986301371,0.8252911813643927,0.025188536279378445,78.0,59.59658880929027,1.0,0.022544556926850045,10.421769241070114,0.1473247147568583
12.0,0.8461538461538461,0.6962025316455697,0.763888888888889,0.7906137184115524,0.03628381522380743,76.0,49.879307933867025,1.0,0.0088833321934447,3.37875383727083,0.2693329337835843
10.0,0.8405797101449275,0.7341772151898734,0.7837837837837838,0.7733333333333334,0.05629168260577749,56.0,97.24378023435362,0.9,0.022945319394872966,12.196018082325018,0.24362208265775043
12.0,0.61,0.7721518987341772,0.6815642458100559,0.663768115942029,0.33002559018355127,72.0,60.06238055217892,1.0,0.006506471050708904,4.2361133663185075,0.38336476110749834
12.0,0.8450704225352113,0.759493670886076,0.8,0.7504244482173174,0.06361244706845555,74.0,55.66086863657276,0.8,0.003173719052057351,10.848099551099331,0.2231435513142097
10.0,0.8666666666666667,0.6582278481012658,0.7482014388489209,0.7163120567375887,0.11025389442296064,68.0,84.71351326707503,1.0,0.004827029332204657,5.7446104889003164,0.29008303398931906
12.0,0.8026315789473685,0.7721518987341772,0.7870967741935484,0.7416413373860182,0.02295661416734042,60.0,52.73376650687094,0.9,0.019971979921254938,9.647888103998081,0.23940407218599005
10.0,0.7671232876712328,0.7088607594936709,0.736842105263158,0.8306709265175719,0.03969094986628772,78.0,36.17711154592146,1.0,0.028316384868961927,8.394265635781519,0.30538164955118174
10.0,0.9264705882352942,0.7974683544303798,0.8571428571428572,0.7872696817420435,0.02519248733857215,84.0,45.43176270816505,1.0,0.0170641065191196,6.580992415088204,0.15415067982725822
10.0,0.8533333333333334,0.810126582278481,0.8311688311688312,0.8166089965397924,0.029903787339030447,84.0,45.57426014575272,1.0,0.016243248585922746,1.8270069980987556,0.18492233849401193
12.0,0.3,0.7215189873417721,0.4237918215613383,0.39396628216504,0.26048443749374944,92.0,39.116344846135746,0.9,0.018149527447661126,3.011042818622947,0.8585129312073436
12.0,0.9090909090909091,0.759493670886076,0.8275862068965516,0.8116438356164384,0.032422407692027866,72.0,48.87240739554368,1.0,0.015005696485862169,5.3993502943861245,0.18924199963852856
10.0,0.9482758620689655,0.6962025316455697,0.8029197080291972,0.7644927536231885,0.025805886563469542,80.0,41.37234967771145,1.0,0.007889665028655447,6.621589415632352,0.21950056003570853
8.0,0.8378378378378378,0.7848101265822784,0.8104575163398693,0.7876712328767124,0.07467890603984965,64.0,53.95154237601708,1.0,0.009952988692036969,7.536904904220793,0.21015635578739858
14.0,0.7662337662337663,0.7468354430379747,0.7564102564102563,0.741405082212257,0.021810528400240413,88.0,75.78643227947015,0.9,0.042346304141410364,2.105455694619307,0.2791713827838725
10.0,0.8378378378378378,0.7848101265822784,0.8104575163398693,0.7294938917975566,0.04977407521961407,90.0,58.571566707061265,1.0,0.011516933357494426,4.143078870176302,0.21015635578739858
8.0,0.8888888888888888,0.7088607594936709,0.7887323943661971,0.802065404475043,0.027423462561771417,94.0,78.90197177413802,0.9,0.005093264913269701,0.08568414282652093,0.23732818630616626
10.0,0.8333333333333334,0.569620253164557,0.6766917293233082,0.7103825136612022,0.1352600005420377,84.0,47.39745650296009,0.7000000000000001,0.006978483291414398,9.20382906671457,0.39053945789148875
12.0,0.7702702702702703,0.7215189873417721,0.7450980392156862,0.7761194029850748,0.04564904970989628,80.0,64.73196019329222,1.0,0.004108412892064563,10.542571467919236,0.2942394729979401
14.0,0.855072463768116,0.7468354430379747,0.7972972972972974,0.8149405772495755,0.036064325193443936,76.0,73.32070417458887,1.0,0.023743979232713708,4.76653981720516,0.2265276492984502
8.0,0.8714285714285714,0.7721518987341772,0.8187919463087248,0.8019639934533551,0.02482614858149755,98.0,67.54463702201272,0.8,0.013132783929725887,1.2316108780585466,0.19992526121220267
12.0,0.8028169014084507,0.7215189873417721,0.76,0.7509025270758123,0.04199556056583619,70.0,71.45271760689009,1.0,0.0058512875057042234,11.611365041721603,0.2744368457017603
10.0,0.7534246575342466,0.6962025316455697,0.7236842105263158,0.7087378640776698,0.12357953024008844,86.0,51.247663727860235,0.9,0.019336984425433957,6.138259666409014,0.3234001550538601
10.0,0.8243243243243243,0.7721518987341772,0.7973856209150328,0.7770270270270271,0.09667410715239468,58.0,35.97646322106952,1.0,0.03596214139554268,16.440834744503928,0.2264168766591787
8.0,0.7272727272727273,0.810126582278481,0.7664670658682634,0.7735849056603774,0.1931654826855291,78.0,69.7047495080807,1.0,0.025975467252811045,6.926253043516511,0.26596354849713805
12.0,0.7619047619047619,0.810126582278481,0.7852760736196319,0.7361963190184048,0.06677960932439643,88.0,61.69520081561239,0.8,0.02143415713585908,8.085653298384814,0.24171993688714513
14.0,0.9032258064516129,0.7088607594936709,0.7943262411347518,0.7101449275362318,0.018476716947782256,66.0,32.12286524560087,0.9,0.029824866493102408,8.63952493657829,0.2302610190830737
8.0,0.6571428571428571,0.8734177215189873,0.7499999999999999,0.7658959537572254,0.02121313094739586,82.0,54.991076305193296,1.0,0.06557767210365532,12.355254364829513,0.28768207245178107
10.0,0.8292682926829268,0.8607594936708861,0.8447204968944099,0.7981651376146789,0.02923896122230145,62.0,90.50928846774828,1.0,0.04946942296503196,3.5657026266334135,0.16874947924841108
6.0,0.927536231884058,0.810126582278481,0.8648648648648648,0.8109854604200323,0.034102602046827656,74.0,58.75967458796646,1.0,0.04068343254455882,2.4888966026039476,0.14518200984449797
4.0,0.5957446808510638,0.7088607594936709,0.6473988439306358,0.6575716234652114,0.033465608693743085,74.0,58.57594830587786,0.9,0.09053494877535237,0.7919648552698177,0.4347927232026844
6.0,0.5163934426229508,0.7974683544303798,0.6268656716417911,0.6482412060301507,0.05487050897472526,54.0,78.8492826748492,0.7000000000000001,0.07279642492171198,2.4354238150225624,0.4670230011075977
4.0,0.42953020134228187,0.810126582278481,0.5614035087719298,0.5129740518962076,0.051655718887119416,60.0,92.95125908361305,0.9,0.06017299899016381,27.384318220553887,0.5773153650348236
6.0,0.8095238095238095,0.8607594936708861,0.834355828220859,0.8096000000000001,0.06188328877669555,68.0,74.64941970547527,1.0,0.04641924757510869,10.03095275965434,0.18109531507071025
4.0,0.8513513513513513,0.7974683544303798,0.8235294117647058,0.8144499178981938,0.0235109924183337,82.0,44.01913695323668,1.0,0.017091733098565848,4.842374516871931,0.1941560144409575
6.0,0.8732394366197183,0.7848101265822784,0.8266666666666665,0.8264462809917354,0.027277893631941157,78.0,56.89702460526316,1.0,0.037519243417185766,7.189196511956088,0.19035372849121904
6.0,0.7901234567901234,0.810126582278481,0.8,0.8138801261829652,0.03058935130568856,94.0,62.616559393904936,1.0,0.04211572319526329,4.329607572442841,0.2231435513142097
6.0,0.8051948051948052,0.7848101265822784,0.7948717948717949,0.8084464555052789,0.03845259831285235,86.0,51.837263973557945,1.0,0.08183419273222993,1.7351777411461526,0.2295744416445001
4.0,0.868421052631579,0.8354430379746836,0.8516129032258065,0.7789799072642969,0.019635563188841184,74.0,45.42539126028885,1.0,0.05328265247124979,5.576292356247522,0.1606231943328757
6.0,0.8493150684931506,0.7848101265822784,0.8157894736842105,0.8199356913183279,0.024519864207747058,90.0,40.1291879139474,1.0,0.02629908125186897,3.662349366235609,0.20359895524123955
8.0,0.775,0.7848101265822784,0.7798742138364779,0.8224,0.035412166202447685,80.0,24.164460893325085,1.0,0.03401731729790694,6.263113902079354,0.24862263661519474
8.0,0.8421052631578947,0.810126582278481,0.8258064516129032,0.8203389830508475,0.020699376685477597,76.0,48.04182771478515,1.0,0.014207042893431159,9.010608054250984,0.19139485299962947
