precision,recall,thresholds
0.001811795156221113,1.0,0.05247648060321808
0.0018122642207263851,1.0,0.0524771623313427
0.0018122977346278317,1.0,0.05247801914811134
0.0018124988440696148,1.0,0.052480295300483704
0.001812599415529168,1.0,0.052495334297418594
0.0018127335281713588,1.0,0.05249559134244919
0.0018133037283745027,1.0,0.05249936506152153
0.0018133372807342166,1.0,0.052514687180519104
0.0018134043891787869,1.0,0.05253196135163307
0.0018152854443744674,1.0,0.05253630504012108
0.0018195321203119197,1.0,0.05254077911376953
0.0018198024214513852,1.0,0.0525495745241642
0.0018199038050845883,1.0,0.05255107209086418
0.0018199714004494215,1.0,0.05255121365189552
0.0018204108927443623,1.0,0.05255476385354996
0.0018204447086359668,1.0,0.05255909264087677
0.001822543750348701,1.0,0.05258652940392494
0.0018227471403329304,1.0,0.05259990319609642
0.0018233915082052619,1.0,0.05260239914059639
0.001823425434924179,1.0,0.052619799971580505
0.0018236629573113998,1.0,0.052628614008426666
0.0018236968941325344,1.0,0.052640873938798904
0.0018238326540487224,1.0,0.05265246704220772
0.0018239005415867935,1.0,0.0526554174721241
0.0018243758958988775,1.0,0.05266376584768295
0.001824511756930352,1.0,0.0526740662753582
0.001824545725350015,1.0,0.05268199369311333
0.0018252593544541916,1.0,0.05268529802560806
0.0018254633510291515,1.0,0.05268796533346176
0.0018263138278046963,1.0,0.05269208177924156
0.0018264159382745961,1.0,0.052697423845529556
0.0018264840182648401,1.0,0.05269971489906311
0.0018266882886913084,1.0,0.05270117521286011
0.001827573988773474,1.0,0.05270463973283768
0.001827608071314013,1.0,0.0527072474360466
0.0018277103265633451,1.0,0.052709031850099564
0.0018278807774088858,1.0,0.05271131545305252
0.0018289041504926844,1.0,0.05271507054567337
0.0018294504181600956,1.0,0.052716244012117386
0.0018294845707245132,1.0,0.05273091793060303
0.001829518724564089,1.0,0.0527370385825634
0.001829621193734481,1.0,0.05273823067545891
0.0018309543382407892,1.0,0.05273858830332756
0.001830988546979803,1.0,0.05274859443306923
0.0018310569682928196,1.0,0.052751582115888596
0.0018311253947196323,1.0,0.05275319144129753
0.001831228043949473,1.0,0.05275598168373108
0.0018312964831632844,1.0,0.05275673046708107
0.0018313991515763114,1.0,0.05275966227054596
0.0018374081295935204,1.0,0.0527632012963295
0.001838062906765197,1.0,0.05277128145098686
0.0018387181507748883,1.0,0.052771586924791336
0.001838752650242978,1.0,0.05277882516384125
0.0018390977161408975,1.0,0.05278043448925018
0.0018393048178525179,1.0,0.05278930440545082
0.0018393393393393393,1.0,0.05279318988323212
0.0018399609477676392,1.0,0.05279485881328583
0.0018401336913457386,1.0,0.05279714986681938
0.0018406521167499343,1.0,0.05280164256691933
0.001840859568712901,1.0,0.05280854552984238
0.001841136244082062,1.0,0.052809834480285645
0.0018411708343509872,1.0,0.0528121255338192
0.0018412054259196633,1.0,0.05281238630414009
0.001841309208424929,1.0,0.05281255021691322
0.0018416552346231184,1.0,0.05281703546643257
0.0018418282964967675,1.0,0.05281706526875496
0.0018418629127746348,1.0,0.05282004177570343
0.0018419667694158333,1.0,0.052827537059783936
0.0018479757123192094,1.0,0.052827998995780945
0.001848219674109837,1.0,0.052831076085567474
0.001848254531052562,1.0,0.052833955734968185
0.001848812421001,1.0,0.052845317870378494
0.0018489519461162575,1.0,0.05284600704908371
0.001849056603773585,1.0,0.05284760519862175
0.0018491612732796196,1.0,0.05284911021590233
0.0018496498876998282,1.0,0.05285254493355751
0.001849719710839735,1.0,0.052853167057037354
0.0018498244554343312,1.0,0.052853237837553024
0.0018498942917547568,1.0,0.05285720154643059
0.001849964133348435,1.0,0.0528610460460186
0.0018501038323579385,1.0,0.05286170169711113
0.0018503832936822627,1.0,0.05286409705877304
0.001851012390450287,1.0,0.0528721958398819
0.0018516069303002249,1.0,0.052875764667987823
0.0018520618361870203,1.0,0.052889153361320496
0.0018523068781068667,1.0,0.052890416234731674
0.0018524119159231817,1.0,0.05289141833782196
0.001852481947752448,1.0,0.05289961025118828
0.0018529372837452023,1.0,0.05290370061993599
0.001852972318862502,1.0,0.05290771648287773
0.0018534980046526583,1.0,0.05290840566158295
0.0018536732995384731,1.0,0.0529138557612896
0.0018537083624945618,1.0,0.05293086916208267
0.0018558848593883154,1.0,0.05293555557727814
0.001855920006060147,1.0,0.05294722318649292
0.001856763925729443,1.0,0.052953656762838364
0.0018567991057049204,1.0,0.05295439809560776
0.0018574677786201668,1.0,0.05295446887612343
0.0018581017026278867,1.0,0.05295683816075325
0.0018584188269205242,1.0,0.05295846238732338
0.0018584540696351363,1.0,0.05296049639582634
0.0018584893136864462,1.0,0.05296279117465019
0.001858595053861326,1.0,0.05296774208545685
0.0018586655539961309,1.0,0.05296984314918518
0.0018588418277346787,1.0,0.05297238007187843
0.0018591239352721341,1.0,0.052976999431848526
0.0018591944755364156,1.0,0.05297824367880821
0.0018592297476759628,1.0,0.05298322066664696
0.0018593708496186393,1.0,0.05299623683094978
0.001859406128450811,1.0,0.05300001800060272
0.0018594414086217366,1.0,0.053002648055553436
0.00185965311776538,1.0,0.05300973355770111
0.0018645357686453577,1.0,0.053013838827610016
0.0018646776771443793,1.0,0.053014907985925674
0.001864748639494615,1.0,0.053015049546957016
0.0018648196072461561,1.0,0.053018614649772644
0.0018650680369207346,1.0,0.053020965307950974
0.00186510353227771,1.0,0.05302155017852783
0.0018676627534685165,1.0,0.05303123593330383
0.001867805138370054,1.0,0.053031448274850845
0.0018678407379876874,1.0,0.05303322523832321
0.001868054364194354,1.0,0.05303849279880524
0.0018680899733130004,1.0,0.053040120750665665
0.0018681968088148388,1.0,0.05304080247879028
0.0018682324233643434,1.0,0.05304738134145737
0.0018682680392717568,1.0,0.053048983216285706
0.0018684105164820499,1.0,0.053055234253406525
0.0018685173886516168,1.0,0.053057871758937836
0.0018689806427004863,1.0,0.053066447377204895
0.0018690162871419307,1.0,0.05306817218661308
0.0018692301823453117,1.0,0.053075551986694336
0.0018692658363057204,1.0,0.05308262258768082
0.0018693371483071053,1.0,0.05308571457862854
0.0018693728063482375,1.0,0.05308820679783821
0.0018694084657497664,1.0,0.05308979004621506
0.0018700505676939223,1.0,0.053093161433935165
0.0018701933169214327,1.0,0.0530933141708374
0.0018702290076335877,1.0,0.053093843162059784
0.0018713718301252673,1.0,0.053093891590833664
0.0018714075658334448,1.0,0.05309430882334709
0.001871622008746968,1.0,0.05309461057186127
0.0018716577540106951,1.0,0.05309619382023811
0.0018716935006398137,1.0,0.05309952795505524
0.0018717649979945374,1.0,0.05310273915529251
0.0018719080090921247,1.0,0.05311165750026703
0.0018719437652811735,1.0,0.05311174318194389
0.0018721225667182456,1.0,0.0531148687005043
0.0018721583311045735,1.0,0.05312204360961914
0.0018721940968573884,1.0,0.05312343314290047
0.0018724087200748963,1.0,0.053124066442251205
0.0018724802720828477,1.0,0.05312690883874893
0.0018725876103489127,1.0,0.05312881991267204
0.001872730747181349,1.0,0.05312951281666756
0.001872981289299161,1.0,0.053130075335502625
0.0018730528850748266,1.0,0.05313047394156456
0.0018730886850152906,1.0,0.05313069745898247
0.00187312448632428,1.0,0.05313101038336754
0.0018731602890018732,1.0,0.05313460901379585
0.0018732318984631853,1.0,0.053138185292482376
0.0018736974934516184,1.0,0.05313819646835327
0.0018737691439934226,1.0,0.053140509873628616
0.0018738408000152967,1.0,0.05314392223954201
0.0018738766300814562,1.0,0.053148429840803146
0.0018741274789160658,1.0,0.053150326013565063
0.0018741991623477214,1.0,0.05315164476633072
0.001874235006119951,1.0,0.05315284803509712
0.0018744500975479133,1.0,0.05315392464399338
0.001874521805661821,1.0,0.0531575046479702
0.001874629378120397,1.0,0.0531679205596447
0.00187473696292612,1.0,0.053168684244155884
0.0018748086929905113,1.0,0.05317029729485512
0.0018749162983795367,1.0,0.05317443981766701
0.0018755621901973168,1.0,0.05317588895559311
0.0018763522181163722,1.0,0.05318073928356171
0.0018764240718402358,1.0,0.053186144679784775
0.001876531862745098,1.0,0.053191304206848145
0.0018805649370586429,1.0,0.05319374054670334
0.0018807092960773778,1.0,0.05319486930966377
0.0018807814838982075,1.0,0.05319581925868988
0.0018808536772608629,1.0,0.053205449134111404
0.0018809980806142035,1.0,0.05320989340543747
0.0018810702906061653,1.0,0.05321208015084267
0.001881503667012249,1.0,0.05321717634797096
0.0018815759158282775,1.0,0.053227003663778305
0.0018819372431539733,1.0,0.05322772264480591
0.0018835649349401296,1.0,0.05323060601949692
0.0018836011378488505,1.0,0.05323117971420288
0.0018836735478414638,1.0,0.05323217064142227
0.0018837097549255165,1.0,0.053232237696647644
0.001883745963401507,1.0,0.053232721984386444
0.0018837821732695154,1.0,0.053232986479997635
0.0018838545971819074,1.0,0.053242094814777374
0.00188436172053762,1.0,0.05324281379580498
0.00188450666307713,1.0,0.05324295908212662
0.0018851229177086139,1.0,0.053243283182382584
0.0018854130593712725,1.0,0.053246382623910904
0.0018854493333589858,1.0,0.05325079709291458
0.0018857395755161731,1.0,0.05325416103005409
0.0018858121500182807,1.0,0.05325482413172722
0.0018858484393641996,1.0,0.0532563216984272
0.0018858847301068027,1.0,0.053268011659383774
0.0018859210222461704,1.0,0.05327269807457924
0.0018859573157823837,1.0,0.05327325686812401
0.001885993610715523,1.0,0.05327657237648964
0.0018860299070456688,1.0,0.053276918828487396
0.0018860662047729022,1.0,0.053277235478162766
0.0018861025038973036,1.0,0.05327842757105827
0.0018861388044189539,1.0,0.053281717002391815
0.0018863203279887591,1.0,0.05328765884041786
0.0018865018865018865,1.0,0.0532878041267395
0.001886865108398475,1.0,0.053291402757167816
0.0018870831086805822,1.0,0.05329668149352074
0.001887155786635856,1.0,0.05330121889710426
0.0018871921277128388,1.0,0.05330979824066162
0.0018872284701894932,1.0,0.05331074818968773
0.0018872648140659002,1.0,0.0533117912709713
0.0018873011593421407,1.0,0.05331568047404289
0.0018873738540944457,1.0,0.053319547325372696
0.001887410203570672,1.0,0.053324609994888306
0.0018875192604006163,1.0,0.05332741513848305
0.0018879919856666732,1.0,0.05332900583744049
0.001888064733648011,1.0,0.05332960560917854
0.0018908333172548187,1.0,0.053329773247241974
0.0018909427700382047,1.0,0.05334294214844704
0.0018909792571152918,1.0,0.05334832891821861
0.0018910522354938927,1.0,0.05334954336285591
0.0018910887267955694,1.0,0.05335192754864693
0.0018911252195056058,1.0,0.05335652455687523
0.0018911617136240834,1.0,0.053356606513261795
0.0018912712044309781,1.0,0.05335729569196701
0.0018914172118966283,1.0,0.05335776507854462
0.0018915267322910634,1.0,0.05336019769310951
0.0018915997529339098,1.0,0.053360551595687866
0.001892586083698654,1.0,0.053363390266895294
0.0018926226342217073,1.0,0.05336623266339302
0.001892695739503264,1.0,0.05336717143654823
0.0018928419670104686,1.0,0.053367458283901215
0.0018929516524695293,1.0,0.053378570824861526
0.001893024783171396,1.0,0.05337865278124809
0.0018930613506413228,1.0,0.05338258296251297
0.001893097919524021,1.0,0.053386177867650986
0.0018931344898195728,1.0,0.053386904299259186
0.0018931710615280595,1.0,0.053387027233839035
0.0018932076346495634,1.0,0.05339039862155914
0.0018933173624929966,1.0,0.053390517830848694
0.001893353941267388,1.0,0.05339339002966881
0.0018933905214552058,1.0,0.05339394509792328
0.0018934271030565323,1.0,0.05339411273598671
0.0018935002705000386,1.0,0.05339463800191879
0.0018939759967531841,1.0,0.053398050367832184
0.0018940126009817943,1.0,0.053399305790662766
0.0018940858136838037,1.0,0.05339965224266052
0.0018941224221573668,1.0,0.053407683968544006
0.0018942322560692748,1.0,0.05340834707021713
0.0018949281667536787,1.0,0.05341228470206261
0.0018949648077964266,1.0,0.0534135140478611
0.0018956979263385948,1.0,0.05341419205069542
0.001897349518886372,1.0,0.05341657996177673
0.001897422989796511,1.0,0.053417179733514786
0.0018974597273853778,1.0,0.053418733179569244
0.0018975332068311196,1.0,0.05342313274741173
0.0018976066919680892,1.0,0.05342366546392441
0.0018980844841277526,1.0,0.05342636629939079
0.0018981212473368197,1.0,0.05342933535575867
0.001898194778027427,1.0,0.053430505096912384
0.0018982315455091329,1.0,0.05343196541070938
0.0018982683144152172,1.0,0.05343293771147728
0.0018983050847457628,1.0,0.05343438684940338
0.0018984154042849947,1.0,0.0534353144466877
0.0018984521803142131,1.0,0.053435955196619034
0.0018992616135971628,1.0,0.05343826860189438
0.001899372044344523,1.0,0.053438279777765274
0.0018994456719773618,1.0,0.053439728915691376
0.0018995561241301777,1.0,0.053439751267433167
0.0018995929443690637,1.0,0.05344226211309433
0.0018996665891292549,1.0,0.05344614014029503
0.0018997034136507259,1.0,0.053450025618076324
0.0018997402395998914,1.0,0.05345356464385986
0.0018997770669768343,1.0,0.053453825414180756
0.0019002928002171764,1.0,0.05345521494746208
0.0019009931719428926,1.0,0.053458813577890396
0.0019011038041475102,1.0,0.05345974862575531
0.0019011406844106464,1.0,0.05346520617604256
0.0019012513337860121,1.0,0.05346532538533211
0.0019012882197733975,1.0,0.05346590653061867
0.0019013251071920533,1.0,0.05346597731113434
0.0019014357780364765,1.0,0.05347176641225815
0.001902063156260311,1.0,0.053473249077796936
0.0019021369926825954,1.0,0.05347389355301857
0.0019021739130434783,1.0,0.05347415432333946
0.0019022846827260905,1.0,0.053477298468351364
0.0019031713048375508,1.0,0.05348183587193489
0.0019032082653616096,1.0,0.053485430777072906
0.0019032452273212794,1.0,0.05348779261112213
0.0019033930895177424,1.0,0.05348948761820793
0.0019034300586567223,1.0,0.05349082127213478
0.0019049100027213,1.0,0.053491078317165375
0.0019050951575591455,1.0,0.053491637110710144
0.0019051321928460342,1.0,0.05349245294928551
0.001905539676058255,1.0,0.05349274352192879
0.0019055767286303182,1.0,0.05349528044462204
0.0019056508380974604,1.0,0.053496040403842926
0.0019057990743261638,1.0,0.0534968264400959
0.001905947333618577,1.0,0.053499795496463776
0.0019060585432266847,1.0,0.05350125581026077
0.0019060956159800831,1.0,0.05350259691476822
0.0019062068428935442,1.0,0.05350464954972267
0.001906318082788671,1.0,0.05350624397397041
0.001906466422846471,1.0,0.053507015109062195
0.0019076539749279763,1.0,0.05350743606686592
0.0019077282460580106,1.0,0.05350834131240845
0.0019078025229714998,1.0,0.053510405123233795
0.0019079139491871898,1.0,0.05351109430193901
0.001908025388419454,1.0,0.053511567413806915
0.0019081739943144203,1.0,0.05351186916232109
0.0019082111494051444,1.0,0.053518425673246384
0.0019098474070898214,1.0,0.05351846292614937
0.0019098846273776114,1.0,0.05352005735039711
0.0019099218491161738,1.0,0.05352303013205528
0.001910070750579843,1.0,0.05352478846907616
0.0019101079795735391,1.0,0.05352579429745674
0.0019102196752626551,1.0,0.053529042750597
0.0019104058637763655,1.0,0.05353020504117012
0.0019105548407221118,1.0,0.053533513098955154
0.0019105920885890862,1.0,0.053544238209724426
0.0019106293379084459,1.0,0.053544409573078156
0.0019107410945816842,1.0,0.053548287600278854
0.0019109646471540277,1.0,0.05354849249124527
0.001911001911001911,1.0,0.05355054885149002
0.0019110391763031143,1.0,0.05355175957083702
0.0019111509809274932,1.0,0.053552430123090744
0.00191167290886392,1.0,0.053555767983198166
0.001911710200339426,1.0,0.053559936583042145
0.0019117474932698686,1.0,0.05356154590845108
0.0019120831951300412,1.0,0.053562477231025696
0.001912120502614532,1.0,0.053567517548799515
0.0019121578115548965,1.0,0.05356777831912041
0.0019123816957751975,1.0,0.053568240255117416
0.0019137634744571161,1.0,0.05356825515627861
0.0019138008475403753,1.0,0.05357171967625618
0.0019138382220833497,1.0,0.05357721075415611
0.0019139129755487852,1.0,0.053581684827804565
0.0019139877348541073,1.0,0.05358492583036423
0.0019140251166969394,1.0,0.05358770489692688
0.0019140625,1.0,0.05358964204788208
0.0019140998847633744,1.0,0.05359063297510147
0.0019141746586714065,1.0,0.05359195917844772
0.0019142120478162356,1.0,0.053593751043081284
0.001914324224015002,1.0,0.053598396480083466
0.0019143990154519349,1.0,0.05360173434019089
0.0019144364133619847,1.0,0.05360369011759758
0.0019171329081732462,1.0,0.05360483005642891
0.001917282936181868,1.0,0.053608447313308716
0.001917320446853051,1.0,0.05360923334956169
0.0019175455417066154,1.0,0.05360928177833557
0.001918070968625839,1.0,0.05360988527536392
0.0019184464498952685,1.0,0.05361287295818329
0.0019198370097559063,1.0,0.053616560995578766
0.0019200250778785683,1.0,0.053617313504219055
0.0019202131828513207,1.0,0.053621865808963776
0.0019204013246849954,1.0,0.05362430587410927
0.0019204389574759945,1.0,0.053624898195266724
0.0019205142274829506,1.0,0.05362524837255478
0.0019214932747735384,1.0,0.053628068417310715
0.0019215686274509803,1.0,0.05362820625305176
0.0019216816675490715,1.0,0.05362953245639801
0.0019218324083697762,1.0,0.0536314956843853
0.0019220208676551346,1.0,0.05363251268863678
0.0019223978971320962,1.0,0.05363304540514946
0.0019224356082154696,1.0,0.05363311618566513
0.0019224733207784054,1.0,0.05363531410694122
0.0019225110348209907,1.0,0.05363546311855316
0.0019225864673454575,1.0,0.05363566800951958
0.001922624185827513,1.0,0.05364081263542175
0.0019227373501540153,1.0,0.05364343896508217
0.0019227750745565845,1.0,0.053644441068172455
0.0019228128004395001,1.0,0.053644951432943344
0.001922850527802849,1.0,0.053645242005586624
0.0019230769230769232,1.0,0.053648870438337326
0.0019231146608057457,1.0,0.053655240684747696
0.001923227882879347,1.0,0.053658898919820786
0.0019233033716685639,1.0,0.053658969700336456
0.0019233411182854787,1.0,0.05366044491529465
0.0019233788663840477,1.0,0.053660497069358826
0.001923416615964358,1.0,0.053661320358514786
0.0019251925192519251,1.0,0.05366216599941254
0.001925343811394892,1.0,0.053664516657590866
0.0019254194663837479,1.0,0.053668487817049026
0.0019255707941997092,1.0,0.05366913229227066
0.0019256086298705126,1.0,0.05366921424865723
0.0019256464670282167,1.0,0.05367248132824898
0.0019267822736030828,1.0,0.05367326736450195
0.0019269717049766994,1.0,0.05367410182952881
0.0019270474879559533,1.0,0.05367475748062134
0.001927957348861915,1.0,0.05367770418524742
0.00192799527837891,1.0,0.053678467869758606
0.0019281090758848643,1.0,0.05367914214730263
0.001928184948352189,1.0,0.05368093401193619
0.0019282608267910198,1.0,0.053683578968048096
0.0019282987682499705,1.0,0.05368778854608536
0.0019283367112020622,1.0,0.053689055144786835
0.0019285264483627205,1.0,0.053694359958171844
0.0019285644002755092,1.0,0.05369552969932556
0.001928602353682056,1.0,0.053696393966674805
0.0019288301054951975,1.0,0.053699709475040436
0.001929057911105862,1.0,0.053700949996709824
0.0019290958839392925,1.0,0.05370165407657623
0.0019291338582677166,1.0,0.05370674282312393
0.0019292098114098981,1.0,0.05370734632015228
0.0019292477902238322,1.0,0.05371083319187164
0.0019293617356380675,1.0,0.05371105298399925
0.001929399720433918,1.0,0.05371118709445
0.0019294756945128074,1.0,0.05371197313070297
0.0019295516745752033,1.0,0.05371245741844177
0.0019296276606218126,1.0,0.0537128709256649
0.0019297036526533425,1.0,0.05371544137597084
0.00192981765192391,1.0,0.05371652916073799
0.0019299316646645267,1.0,0.05371733009815216
0.0019299696719051558,1.0,0.053730398416519165
0.00193004569087758,1.0,0.053731951862573624
0.001930083702609552,1.0,0.053733598440885544
0.0019301217158388152,1.0,0.05373426154255867
0.0019304258755860222,1.0,0.05373457819223404
0.0019305019305019305,1.0,0.05373779311776161
0.0019305399602072375,1.0,0.05373871326446533
0.0019306540583136327,1.0,0.05373901501297951
0.0019306920940128844,1.0,0.05373956263065338
0.0019307681699075989,1.0,0.05374357849359512
0.001930806210103239,1.0,0.05374521389603615
0.0019308822949915278,1.0,0.05374639853835106
0.0019309964335678116,1.0,0.05374860763549805
0.001931871944488251,1.0,0.05374996364116669
0.0019319100281901156,1.0,0.053750474005937576
0.001931948113393526,1.0,0.0537525974214077
0.0019319862000985706,1.0,0.053752828389406204
0.0019320242883053387,1.0,0.053753163665533066
0.0019321004692243997,1.0,0.05375654995441437
0.0019322147518681361,1.0,0.05375763028860092
0.0019322528490871092,1.0,0.05375777184963226
0.001932367149758454,1.0,0.053761377930641174
0.001932443357718928,1.0,0.05376138910651207
0.001932672017670144,1.0,0.05376209318637848
0.0019328244877028973,1.0,0.05376282334327698
0.0019328626089700604,1.0,0.05376514792442322
0.0019329007317409914,1.0,0.053767189383506775
0.001932938856015779,1.0,0.05376746505498886
0.0019329769817945128,1.0,0.053768254816532135
0.0019330532378641734,1.0,0.053768374025821686
0.0019331676332504833,1.0,0.05377189442515373
0.0019337779707170764,1.0,0.05377240106463432
0.0019340451145625703,1.0,0.05377259850502014
0.001934083283994474,1.0,0.05377348139882088
0.0019341596273782268,1.0,0.053775813430547714
0.0019342359767891683,1.0,0.053776077926158905
0.001934388693695472,1.0,0.05377650260925293
0.0019344268766901562,1.0,0.05377697944641113
0.0019344650611922622,1.0,0.053779780864715576
0.0019345796237440038,1.0,0.053779952228069305
0.00193461781427669,1.0,0.05378081277012825
0.0019347323949223147,1.0,0.053780894726514816
0.0019348087895599297,1.0,0.0537809319794178
0.0019348469891411649,1.0,0.053781524300575256
0.001934885190230804,1.0,0.05378317832946777
0.0019350380096751902,1.0,0.05378349497914314
0.0019350762183081905,1.0,0.05378386750817299
0.0019354966128809275,1.0,0.053784001618623734
0.0019355730678833126,1.0,0.05378644913434982
0.0019356495289261095,1.0,0.0537867434322834
0.0019357259960100341,1.0,0.05379148945212364
0.0019357642318176432,1.0,0.05379196256399155
0.0019358407079646017,1.0,0.05379215627908707
0.0019359554335157346,1.0,0.053795699030160904
0.001935993678387989,1.0,0.05379793047904968
0.0019360701726658502,1.0,0.05380116030573845
0.001936108422071636,1.0,0.05380476638674736
0.0019361466729887783,1.0,0.05380633473396301
0.0019361849254173663,1.0,0.05380956828594208
0.00193622317935749,1.0,0.05380985140800476
0.0019362614348092386,1.0,0.053813591599464417
0.001936299691772702,1.0,0.053815070539712906
0.0019375247133254251,1.0,0.05381748452782631
0.0019375630202257855,1.0,0.05381803214550018
0.001937601328640911,1.0,0.05382116511464119
0.0019381761367007495,1.0,0.053825270384550095
0.0019382144693643449,1.0,0.053825635462999344
0.0019382911392405063,1.0,0.05382624268531799
0.0019388279982590116,1.0,0.05382721498608589
0.0019389047166824944,1.0,0.05382867902517319
0.0019389814411776343,1.0,0.053829375654459
0.001939134908385769,1.0,0.05382939800620079
0.0019391732789837148,1.0,0.05382981151342392
0.0019392116511002058,1.0,0.05383190140128136
0.0019392500247353318,1.0,0.05383218824863434
0.0019392883998891836,1.0,0.053833819925785065
0.0019394802984424786,1.0,0.053836092352867126
0.0019395186827105763,1.0,0.05383691564202309
0.0019400178164901514,1.0,0.053838081657886505
0.0019403251034510068,1.0,0.05383838713169098
0.0019404019404019404,1.0,0.05384054780006409
0.0019405940594059406,1.0,0.053847409784793854
0.001940632487772035,1.0,0.05385135859251022
0.0019409399694995148,1.0,0.05385155230760574
0.0019409784115666468,1.0,0.0538518913090229
0.0019411706447459642,1.0,0.0538523867726326
0.0019412090959511925,1.0,0.053854163736104965
0.0019412860029317382,1.0,0.05385585129261017
0.0019414013748291368,1.0,0.05385646969079971
0.0019414398351757201,1.0,0.053857140243053436
0.0019417091002754056,1.0,0.05386212095618248
0.0019418245224696838,1.0,0.053863104432821274
0.0019418629995838865,1.0,0.05386445298790932
0.0019419399583870008,1.0,0.05386481061577797
0.0019419784400760939,1.0,0.053866010159254074
0.0019420554080298046,1.0,0.0538661815226078
0.0019420938942946039,1.0,0.0538671500980854
0.0019421323820848196,1.0,0.053868960589170456
0.001942170871400543,1.0,0.05386953428387642
0.0019430565469109365,1.0,0.05387111380696297
0.0019432106598984771,1.0,0.05387150123715401
0.0019434033355147044,1.0,0.05387304350733757
0.001943634596695821,1.0,0.05387374758720398
0.0019439430305675123,1.0,0.0538751482963562
0.0019439815916845195,1.0,0.05387521907687187
0.0019440201543313958,1.0,0.05387527123093605
0.0019440587185082325,1.0,0.05387575551867485
0.0019442515623450056,1.0,0.05387875810265541
0.0019444058649629968,1.0,0.05388013273477554
0.0019445216080003175,1.0,0.0538850873708725
0.0019447531354183205,1.0,0.053886592388153076
0.0019447917286817091,1.0,0.05388936772942543
0.001944984717977216,1.0,0.053890377283096313
0.0019450233204326684,1.0,0.0538906529545784
0.0019451005299406547,1.0,0.05389082431793213
0.0019478067298710074,1.0,0.05389131233096123
0.0019479615973285098,1.0,0.0538925863802433
0.0019480003180408682,1.0,0.0538933202624321
0.0019480777640838072,1.0,0.05389446020126343
0.001948116489414571,1.0,0.05389483645558357
0.0019481939446951474,1.0,0.05389540642499924
0.0019490075971520624,1.0,0.0538954958319664
0.0019490463594598357,1.0,0.05389660224318504
0.001949317738791423,1.0,0.05389693006873131
0.0019494728466282077,1.0,0.05389739200472832
0.0019495504098034535,1.0,0.053898487240076065
0.001949627979150917,1.0,0.05390084162354469
0.0019496667661394608,1.0,0.05390210449695587
0.0019498219295278646,1.0,0.05390318110585213
0.0019498607242339832,1.0,0.05390658602118492
0.0019502099460707249,1.0,0.05390723794698715
0.0019502487562189055,1.0,0.05390845611691475
0.0019509864426350261,1.0,0.05390894040465355
0.001951025283695003,1.0,0.05391187220811844
0.0019510641263015389,1.0,0.05391249433159828
0.001951141816154658,1.0,0.05391266569495201
0.001951646951049508,1.0,0.05391627550125122
0.0019518413033519887,1.0,0.053916946053504944
0.0019518801784576163,1.0,0.053917091339826584
0.0019519579333147432,1.0,0.05392053350806236
