precision,recall,thresholds
0.0017239862784765591,1.0,1.8769242640884003e-09
0.0017240166068538457,1.0,1.8772230032378905e-09
0.0017240469362982248,1.0,1.8796087903207695e-09
0.0017240772668097534,1.0,1.906514338206936e-09
0.001724107598388487,1.0,1.9168828740248957e-09
0.0017241379310344827,1.0,1.9461406146536678e-09
0.0017241682647477965,1.0,1.9538158571046312e-09
0.0017241985995284845,1.0,1.979110887976965e-09
0.0017242289353766032,1.0,2.0176317973844855e-09
0.001724259272292209,1.0,2.0305975791663185e-09
0.0017242896102753584,1.0,2.040982333972709e-09
0.0017243199493261075,1.0,2.04763552515856e-09
0.0017243502894445128,1.0,2.0861347772360346e-09
0.0017243806306306306,1.0,2.1083140847367626e-09
0.0017244109728845173,1.0,2.1118465936475665e-09
0.0017244413162062291,1.0,2.1262264476671696e-09
0.0017244716605958226,1.0,2.149296771459361e-09
0.001724502006053354,1.0,2.1833200755651694e-09
0.0017245323525788797,1.0,2.1899618520675805e-09
0.001724653749362054,1.0,2.1902438458809516e-09
0.0017246841012283974,1.0,2.23720412704186e-09
0.0017247144541630735,1.0,2.2892176983263094e-09
0.0017247448081661387,1.0,2.301991338630776e-09
0.0017247751632376493,1.0,2.3285169784956334e-09
0.001724805519377662,1.0,2.348715372725503e-09
0.001724835876586233,1.0,2.373322226052228e-09
0.0017248662348634187,1.0,2.4019576380032138e-09
0.0017248965942092758,1.0,2.4047775906070164e-09
0.0017249269546238603,1.0,2.409528481759076e-09
0.0017250787727296731,1.0,2.4334008414615842e-09
0.0017251091395578087,1.0,2.4621287818935955e-09
0.0017251395074550672,1.0,2.5178648787172936e-09
0.0017251698764215047,1.0,2.5301686995794806e-09
0.001725200246457178,1.0,2.5351824455620435e-09
0.0017252306175621435,1.0,2.5623856614843094e-09
0.0017252609897364577,1.0,2.565339251299895e-09
0.0017252913629801768,1.0,2.5939711683710265e-09
0.0017253217372933576,1.0,2.621917915340171e-09
0.0017253521126760563,1.0,2.6612196409242735e-09
0.0017253824891283298,1.0,2.6631409983958386e-09
0.0017254128666502342,1.0,2.69732433083644e-09
0.001725443245241826,1.0,2.7181489748445528e-09
0.0017254736249031621,1.0,2.7741110750397137e-09
0.001725504005634299,1.0,2.8322029450094137e-09
0.0017255343874352925,1.0,2.841166597666955e-09
0.0017255647703061996,1.0,2.8486798797669944e-09
0.001725595154247077,1.0,2.882606468000238e-09
0.001725625539257981,1.0,2.8846282514337353e-09
0.0017256559253389682,1.0,2.913936450789461e-09
0.001725686312490095,1.0,2.941867001940883e-09
0.001725716700711418,1.0,2.9561907814470884e-09
0.0017257470900029937,1.0,2.9578428907830816e-09
0.0017257774803648787,1.0,2.9778884208895636e-09
0.0017258078717971295,1.0,2.9784280057853593e-09
0.0017258382642998027,1.0,2.9795887574525545e-09
0.0017258686578729549,1.0,3.0513665653930513e-09
0.0017258990525166427,1.0,3.1608943430876337e-09
0.0017259294482309224,1.0,3.1641228971017607e-09
0.0017259598450158507,1.0,3.1672615291113393e-09
0.0017259902428714842,1.0,3.190281039640744e-09
0.0017260206417978794,1.0,3.2105517288210665e-09
0.0017260510417950931,1.0,3.254279725533109e-09
0.0017260814428631816,1.0,3.2586145700155093e-09
0.0017261118450022017,1.0,3.2948053413112554e-09
0.0017261422482122099,1.0,3.3337223046730413e-09
0.0017261726524932625,1.0,3.3662704430743947e-09
0.0017262030578454168,1.0,3.392547267831423e-09
0.0017262334642687287,1.0,3.4267049602945453e-09
0.0017262638717632551,1.0,3.4539718972108467e-09
0.001726294280329053,1.0,3.5110648026248057e-09
0.0017263246899661782,1.0,3.5157656456611225e-09
0.0017263551006746877,1.0,3.545811723112998e-09
0.0017263855124546384,1.0,3.589500997632804e-09
0.0017264159253060866,1.0,3.64168219232465e-09
0.0017264463392290888,1.0,3.702606923886355e-09
0.0017264767542237022,1.0,3.7183534411370695e-09
0.0017265071702899828,1.0,3.749560449029179e-09
0.0017265375874279875,1.0,3.785510709806111e-09
0.0017265680056377732,1.0,3.833134909812321e-09
0.001726598424919396,1.0,3.872323552285448e-09
0.001726628845272913,1.0,3.888001843358469e-09
0.0017266592666983808,1.0,3.919911429355822e-09
0.001726689689195856,1.0,3.960223914839913e-09
0.001726720112765395,1.0,3.992162392584222e-09
0.001726750537407055,1.0,4.057709954857411e-09
0.0017267809631208923,1.0,4.060541647413017e-09
0.0017268113899069637,1.0,4.091921761602914e-09
0.0017268418177653257,1.0,4.100426611927393e-09
0.0017268722466960353,1.0,4.163824871731216e-09
0.001726902676699149,1.0,4.2011691173212456e-09
0.0017269331077747233,1.0,4.2523174197176234e-09
0.0017269635399228152,1.0,4.318290660669657e-09
0.0017269939731434814,1.0,4.344252022816393e-09
0.0017270244074367785,1.0,4.406641565392883e-09
0.0017270548428027633,1.0,4.415804908579388e-09
0.0017270852792414923,1.0,4.4684999320394534e-09
0.0017271157167530224,1.0,4.469031408631616e-09
0.0017271461553374104,1.0,4.479754741243614e-09
0.0017271765949947128,1.0,4.48303419304074e-09
0.0017272070357249863,1.0,4.486529355906003e-09
0.001727237477528288,1.0,4.554358361377466e-09
0.0017272679204046741,1.0,4.603115407874559e-09
0.001727298364354202,1.0,4.627242412332879e-09
0.0017273288093769279,1.0,4.630421956512056e-09
0.0017273592554729086,1.0,4.663426127235434e-09
0.0017273897026422011,1.0,4.6960716052204e-09
0.0017275115020536234,1.0,4.706398159662598e-09
0.0017275419545903258,1.0,4.742778638081994e-09
0.0017275724082006804,1.0,4.747419279985001e-09
0.0017276028628847443,1.0,4.777675639418396e-09
0.0017276333186425738,1.0,4.877089020505508e-09
0.001727663775474226,1.0,4.889007996059408e-09
0.0017276942333797577,1.0,4.9132688898415715e-09
0.0017277246923592257,1.0,4.9149964209170925e-09
0.0017277551524126867,1.0,4.944817560269397e-09
0.0017277856135401975,1.0,5.027572140190573e-09
0.0017278160757418148,1.0,5.040211983314448e-09
0.0017278465390175959,1.0,5.050654886222906e-09
0.001727877003367597,1.0,5.066126797182159e-09
0.0017279074687918752,1.0,5.151178456856765e-09
0.0017279379352904876,1.0,5.17795731754565e-09
0.0017279684028634905,1.0,5.2407420176351714e-09
0.001727998871510941,1.0,5.347151528313611e-09
0.001728029341232896,1.0,5.3526903850846595e-09
0.0017280598120294123,1.0,5.36419286482843e-09
0.0017280902839005466,1.0,5.443793528478435e-09
0.0017281207568463559,1.0,5.453478786076364e-09
0.001728151230866897,1.0,5.4623210767319075e-09
0.001728181705962227,1.0,5.463065743879349e-09
0.0017282121821324023,1.0,5.475917655347736e-09
0.00172824265937748,1.0,5.4779411942631995e-09
0.001728273137697517,1.0,5.527815983036579e-09
0.0017283340975626962,1.0,5.533958833828969e-09
0.0017284255454240816,1.0,5.544423920441764e-09
0.001728517002963172,1.0,5.674548557147142e-09
0.001728547490960402,1.0,5.683133626187022e-09
0.0017285779800331605,1.0,5.714939947167168e-09
0.001728608470181504,1.0,5.738186332904855e-09
0.0017286694537051736,1.0,5.7942706348592214e-09
0.0017286999470806138,1.0,5.802565987566001e-09
0.0017287304415318668,1.0,5.807194129389628e-09
0.0017287609370589896,1.0,5.821618608311692e-09
0.001728791433662039,1.0,5.869384176245355e-09
0.001728821931341072,1.0,5.898096354090737e-09
0.0017288524300961455,1.0,5.922064892513609e-09
0.0017288829299273163,1.0,5.927811640212793e-09
0.0017289134308346417,1.0,5.941396089032802e-09
0.0017289439328181785,1.0,5.9663322063471615e-09
0.0017289744358779838,1.0,5.973014331788394e-09
0.0017290049400141144,1.0,5.988575875509849e-09
0.0017290354452266271,1.0,5.993313786394893e-09
0.0017290659515155793,1.0,6.004462554158214e-09
0.0017290964588810276,1.0,6.01078908341641e-09
0.001729126967323029,1.0,6.022053516065907e-09
0.0017291574768416409,1.0,6.0528982076255956e-09
0.0017291879874369199,1.0,6.06268301722591e-09
0.001729218499108923,1.0,6.0628352221155e-09
0.0017293100405858478,1.0,6.097580535059092e-09
0.001729340556565318,1.0,6.1532999737128315e-09
0.0017293710736217972,1.0,6.1575949650717796e-09
0.0017294015917553426,1.0,6.197909321282341e-09
0.0017294321109660113,1.0,6.2192596367398185e-09
0.0017294626312538604,1.0,6.243867212931152e-09
0.0017294931526189467,1.0,6.255173954182755e-09
0.0017295236750613275,1.0,6.271509858895763e-09
0.0017295541985810597,1.0,6.2762940471857195e-09
0.0017295847231782002,1.0,6.377292295211671e-09
0.0017296152488528063,1.0,6.392274589834495e-09
0.0017296457756049348,1.0,6.409667804072381e-09
0.001729676303434643,1.0,6.423541006673489e-09
0.0017297068323419878,1.0,6.4466067610213315e-09
0.0017297373623270263,1.0,6.458228850436434e-09
0.0017297678933898156,1.0,6.463708213948648e-09
0.0017297984255304126,1.0,6.507173581544226e-09
0.0017298289587488747,1.0,6.510829984047407e-09
0.0017298594930452587,1.0,6.522218020436078e-09
0.001729890028419622,1.0,6.563496259890833e-09
0.0017299205648720211,1.0,6.5736885084096e-09
0.0017299511024025137,1.0,6.596294817326319e-09
0.0017299816410111567,1.0,6.599745205095048e-09
0.0017300121806980069,1.0,6.612754734325615e-09
0.0017300427214631219,1.0,6.624845741194819e-09
0.0017300732633065584,1.0,6.654583187912433e-09
0.0017301038062283738,1.0,6.67956076820445e-09
0.0017301343502286249,1.0,6.690685375709159e-09
0.001730164895307369,1.0,6.706099668666486e-09
0.0017301954414646633,1.0,6.7341627717768745e-09
0.001730225988700565,1.0,6.738958295898395e-09
0.0017302565370151308,1.0,6.748004905474946e-09
0.0017302870864084185,1.0,6.795053102407998e-09
0.0017303176368804844,1.0,6.824969530254285e-09
0.0017303481884313864,1.0,6.866453302054745e-09
0.0017303787410611813,1.0,6.878791989832141e-09
0.0017304092947699262,1.0,6.87953903283523e-09
0.0017304398495576784,1.0,6.900387492069445e-09
0.001730470405424495,1.0,6.909460313904385e-09
0.0017305009623704332,1.0,6.930436443116584e-09
0.00173053152039555,1.0,7.0172871550748165e-09
0.001730562079499903,1.0,7.034415033448086e-09
0.0017305926396835487,1.0,7.0411164837871664e-09
0.001730623200946545,1.0,7.103604856786373e-09
0.0017306537632889485,1.0,7.111853848041394e-09
0.0017306843267108167,1.0,7.155949518255571e-09
0.0017307148912122068,1.0,7.157849931715707e-09
0.0017307454567931759,1.0,7.173325861167885e-09
0.0017307760234537813,1.0,7.2175182597249896e-09
0.00173080659119408,1.0,7.259328128974963e-09
0.0017308371600141294,1.0,7.377806300434576e-09
0.0017308677299139865,1.0,7.385942616791373e-09
0.0017308983008937086,1.0,7.411701151167983e-09
0.0017309288729533533,1.0,7.4147449547921455e-09
0.0017309594460929772,1.0,7.433245266447437e-09
0.001730990020312638,1.0,7.4487581625930564e-09
0.0017310205956123927,1.0,7.470638538107283e-09
0.0017310511719922986,1.0,7.482315623625817e-09
0.0017310817494524129,1.0,7.485682679709213e-09
0.001731112327992793,1.0,7.506840030661278e-09
0.0017311429076134958,1.0,7.513932917529364e-09
0.001731173488314579,1.0,7.533915787390425e-09
0.0017312040700960996,1.0,7.542954371806666e-09
0.0017312346529581148,1.0,7.564577032060005e-09
0.0017312652369006819,1.0,7.58771447130568e-09
0.0017312958219238583,1.0,7.59907412442851e-09
0.0017313264080277013,1.0,7.621787437740346e-09
0.001731356995212268,1.0,7.636949079760825e-09
0.0017313875834776156,1.0,7.641588795921855e-09
0.0017314181728238017,1.0,7.642111452600093e-09
0.0017314487632508833,1.0,7.642262793060076e-09
0.001731479354758918,1.0,7.693344905243358e-09
0.0017315099473479629,1.0,7.712726832757998e-09
0.0017315405410180751,1.0,7.72751155157241e-09
0.0017315711357693124,1.0,7.786463086869022e-09
0.0017316017316017316,1.0,7.928536785976429e-09
0.0017316323285153903,1.0,7.945835641489526e-09
0.0017316629265103458,1.0,8.193250675414551e-09
0.0017316935255866554,1.0,8.214293552736878e-09
0.0017317241257443763,1.0,8.240056887853756e-09
0.001731754726983566,1.0,8.30760329127221e-09
0.0017317853293042818,1.0,8.318491881840175e-09
0.0017318159327065809,1.0,8.347447993294952e-09
0.0017318465371905208,1.0,8.4196156827109e-09
0.0017318771427561588,1.0,8.502208672668168e-09
0.0017319077494035522,1.0,8.511744539943481e-09
0.0017319383571327584,1.0,8.52690783336216e-09
0.0017319689659438346,1.0,8.54657110115121e-09
0.0017319995758368386,1.0,8.574370890079342e-09
0.0017320301868118274,1.0,8.646786380151147e-09
0.0017320607988688583,1.0,8.764023645191822e-09
0.0017320914120079888,1.0,8.778684814049468e-09
0.0017321220262292763,1.0,8.794809903284904e-09
0.0017322444939371442,1.0,8.878098466230542e-09
0.0017322751135700775,1.0,9.017703652159685e-09
0.0017323057342855123,1.0,9.055963191303356e-09
0.0017323363560835057,1.0,9.064040546851529e-09
0.0017323669789641152,1.0,9.069061412760458e-09
0.0017323976029273984,1.0,9.127832362247542e-09
0.0017324282279734125,1.0,9.17682313300508e-09
0.001732458854102215,1.0,9.210122942967e-09
0.0017324894813138634,1.0,9.258140910245386e-09
0.001732520109608415,1.0,9.316450450153954e-09
0.0017325507389859274,1.0,9.36708647612487e-09
0.001732581369446458,1.0,9.374508065986439e-09
0.001732612000990064,1.0,9.40272829691761e-09
0.001732642633616803,1.0,9.43624840667051e-09
0.0017326732673267327,1.0,9.478824750622306e-09
0.0017327039021199102,1.0,9.508034546468477e-09
0.001732734537996393,1.0,9.529036410710305e-09
0.0017327651749562388,1.0,9.532622749145724e-09
0.0017327958129995048,1.0,9.571343724203443e-09
0.0017328264521262488,1.0,9.652526376677729e-09
0.001732857092336528,1.0,9.71560076163717e-09
0.0017328877336303997,1.0,9.719829876492504e-09
0.0017329183760079218,1.0,9.777104028332561e-09
0.0017329490194691517,1.0,9.780578572896788e-09
0.0017329796640141468,1.0,9.818838199265667e-09
0.0017330103096429646,1.0,9.860480142096349e-09
0.0017330409563556623,1.0,9.883490061013372e-09
0.0017330716041522982,1.0,9.894429083071084e-09
0.0017331022530329288,1.0,9.894750994896895e-09
0.0017331329029976125,1.0,9.927170655687379e-09
0.0017331635540464064,1.0,9.97801709579333e-09
0.0017331942061793678,1.0,1.0025412514622132e-08
0.0017332248593965548,1.0,1.0042888513181457e-08
0.0017332555136980244,1.0,1.0065016288798183e-08
0.0017332861690838345,1.0,1.0075962990134551e-08
0.0017333168255540424,1.0,1.0126181697839875e-08
0.0017333474831087057,1.0,1.020555981781147e-08
0.001733378141747882,1.0,1.0215196372963051e-08
0.0017334088014716287,1.0,1.0254347376745697e-08
0.0017334394622800036,1.0,1.0257540493088071e-08
0.001733470124173064,1.0,1.026085305409832e-08
0.0017335007871508677,1.0,1.03414758602587e-08
0.001733531451213472,1.0,1.039793903914739e-08
0.0017335621163609347,1.0,1.0457287974103263e-08
0.0017335927825933132,1.0,1.0500707622136606e-08
0.0017336234499106653,1.0,1.0533262035374837e-08
0.0017336541183130484,1.0,1.0561133122968447e-08
0.00173368478780052,1.0,1.0591876384230412e-08
0.001733715458373138,1.0,1.0615853971813176e-08
0.0017337461300309597,1.0,1.0645875399805406e-08
0.0017337768027740428,1.0,1.0673621338616677e-08
0.001733807476602445,1.0,1.0723305973687943e-08
0.0017338381515162237,1.0,1.0730999410398943e-08
0.0017338688275154368,1.0,1.0794463246613814e-08
0.0017338995046001415,1.0,1.0884337225923453e-08
0.0017339301827703959,1.0,1.0929509255402271e-08
0.0017339608620262571,1.0,1.0934450588999802e-08
0.0017339915423677831,1.0,1.0999974210944247e-08
0.0017340222237950315,1.0,1.1026300947399385e-08
0.0017340529063080599,1.0,1.1082853009677881e-08
0.0017340835899069258,1.0,1.1106047981944367e-08
0.0017341142745916868,1.0,1.113844839017976e-08
0.001734144960362401,1.0,1.116537914398474e-08
0.0017341756472191254,1.0,1.1229299241994784e-08
0.0017342063351619183,1.0,1.1255328075197427e-08
0.0017342370241908369,1.0,1.1271354937691928e-08
0.0017342677143059389,1.0,1.1289364077514628e-08
0.0017342984055072823,1.0,1.1354148901623841e-08
0.0017343290977949245,1.0,1.137694532941802e-08
0.0017343597911689231,1.0,1.1432355528599298e-08
0.001734390485629336,1.0,1.1454203501420989e-08
0.0017344211811762208,1.0,1.1644375518263867e-08
0.001734451877809635,1.0,1.1650954178605655e-08
0.0017344825755296366,1.0,1.1651130556990228e-08
0.001734513274336283,1.0,1.1698653829058608e-08
0.0017345439742296324,1.0,1.1801612325004457e-08
0.0017345746752097419,1.0,1.1836154810025878e-08
0.0017346053772766695,1.0,1.1863218755729296e-08
0.001734636080430473,1.0,1.188256956589198e-08
0.00173466678467121,1.0,1.190628985442673e-08
0.001734697489998938,1.0,1.1912834489668316e-08
0.001734728196413715,1.0,1.1996857298853631e-08
0.0017347589039155987,1.0,1.2000365083214792e-08
0.0017347896125046469,1.0,1.2062180564952133e-08
0.001734820322180917,1.0,1.2092775666245715e-08
0.001734851032944467,1.0,1.2284853291699421e-08
0.0017348817447953547,1.0,1.237086894914327e-08
0.0017349124577336378,1.0,1.2377036711290343e-08
0.001734943171759374,1.0,1.239779978013482e-08
0.001734973886872621,1.0,1.2425481113226712e-08
0.0017350046030734367,1.0,1.2442793724924469e-08
0.0017350353203618787,1.0,1.2470384614123486e-08
0.001735066038738005,1.0,1.2522942555871829e-08
0.0017350967582018732,1.0,1.2547295977443302e-08
0.001735127478753541,1.0,1.2557328806375276e-08
0.0017351582003930664,1.0,1.2595475169803393e-08
0.001735188923120507,1.0,1.2641160024304259e-08
0.0017352196469359207,1.0,1.2661709775555423e-08
0.0017352503718393653,1.0,1.268716733372846e-08
0.0017352810978308985,1.0,1.272373831448415e-08
0.0017353118249105782,1.0,1.2731405828557025e-08
0.0017353425530784623,1.0,1.274999045905233e-08
0.0017353732823346083,1.0,1.282250028645853e-08
0.0017354040126790742,1.0,1.2874239921653023e-08
0.0017354347441119178,1.0,1.2883008425221324e-08
0.001735465476633197,1.0,1.2893127256602291e-08
0.0017354962102429695,1.0,1.2898724804390352e-08
0.0017355269449412932,1.0,1.289912879237828e-08
0.001735557680728226,1.0,1.2908109285035787e-08
0.0017355884176038254,1.0,1.294293363527983e-08
0.0017356191555681496,1.0,1.2990555961982764e-08
0.0017356498946212563,1.0,1.3023985829750294e-08
0.0017356806347632037,1.0,1.303299340925168e-08
0.001735711375994049,1.0,1.3035030543428129e-08
0.0017357421183138504,1.0,1.3208463054101515e-08
0.001735772861722666,1.0,1.3214363871057976e-08
0.0017358036062205533,1.0,1.3294682494255486e-08
0.0017358343518075704,1.0,1.3355292668142747e-08
0.001735865098483775,1.0,1.3358986597758258e-08
0.001735895846249225,1.0,1.336172362696095e-08
0.0017359265951039785,1.0,1.3410069640422978e-08
0.0017359573450480932,1.0,1.3450887240203925e-08
0.001735988096081627,1.0,1.3454336222320598e-08
0.0017360188482046376,1.0,1.34662546359913e-08
0.0017360496014171833,1.0,1.3484151200585884e-08
0.001736080355719322,1.0,1.351931755602175e-08
0.001736111111111111,1.0,1.3543159837447574e-08
0.001736141867592609,1.0,1.3589096873052773e-08
0.0017361726251638734,1.0,1.3591699187981458e-08
0.0017362033838249624,1.0,1.3596768038134108e-08
0.0017362341435759336,1.0,1.3645308286061864e-08
0.0017362649044168454,1.0,1.3709771249277692e-08
0.0017362956663477553,1.0,1.3717435949056282e-08
0.0017363264293687214,1.0,1.3787655703852804e-08
0.0017363571934798016,1.0,1.3794945240112385e-08
0.0017363879586810539,1.0,1.3832435058130426e-08
0.0017364187249725362,1.0,1.3859210408034923e-08
0.0017364494923543066,1.0,1.3882831608434476e-08
0.0017364802608264228,1.0,1.3916163669859356e-08
0.001736511030388943,1.0,1.3939933079642458e-08
0.0017365418010419251,1.0,1.3983918067678624e-08
0.001736572572785427,1.0,1.4020443119163604e-08
0.0017366033456195067,1.0,1.4022090579013107e-08
0.001736634119544222,1.0,1.4057870408456288e-08
0.0017366648945596314,1.0,1.4172594563299906e-08
0.0017366956706657923,1.0,1.420441146735344e-08
0.0017367264478627632,1.0,1.4233665997925568e-08
0.0017367572261506017,1.0,1.4245054366082707e-08
0.001736788005529366,1.0,1.4288242977537929e-08
0.0017368187859991139,1.0,1.4318842799007034e-08
0.0017368495675599035,1.0,1.4343589076121189e-08
0.001736880350211793,1.0,1.4355250416078397e-08
0.0017369111339548403,1.0,1.4413104267382306e-08
0.0017369419187891033,1.0,1.4425918063039343e-08
0.0017369727047146402,1.0,1.4467942988699413e-08
0.0017370034917315088,1.0,1.4560262684861882e-08
0.0017370342798397674,1.0,1.4589791933799293e-08
0.0017370650690394739,1.0,1.462498882160994e-08
0.0017370958593306864,1.0,1.4628341975102954e-08
0.0017371266507134628,1.0,1.4660634019331183e-08
0.0017371574431878612,1.0,1.4728535424030978e-08
0.0017371882367539398,1.0,1.4789746466518151e-08
0.0017372190314117564,1.0,1.4831723586188304e-08
0.0017372498271613693,1.0,1.4865376533229953e-08
0.0017372806240028363,1.0,1.4898938146507333e-08
0.0017373114219362158,1.0,1.496710778957457e-08
0.0017373422209615657,1.0,1.497238945346739e-08
0.001737373021078944,1.0,1.4982207203134228e-08
0.001737403822288409,1.0,1.5040623548769682e-08
0.0017374346245900185,1.0,1.5111814363623433e-08
0.001737465427983831,1.0,1.5128126212242967e-08
0.001737496232469904,1.0,1.514379216260244e-08
0.001737527038048296,1.0,1.5194226804322826e-08
0.0017375578447190653,1.0,1.5216355847770286e-08
0.0017375886524822696,1.0,1.5290825570470646e-08
0.0017376194613379669,1.0,1.5291311254618727e-08
0.0017376502712862158,1.0,1.5320509917894927e-08
0.0017376810823270742,1.0,1.5389489547779423e-08
0.0017377118944606,1.0,1.5392942234016174e-08
0.0017377427076868516,1.0,1.5400351955469733e-08
0.001737773522005887,1.0,1.5471375452010265e-08
0.0017378043374177646,1.0,1.5479067353692736e-08
0.001737835153922542,1.0,1.5602245921917726e-08
0.001737865971520278,1.0,1.5634651715795435e-08
0.0017378967902110303,1.0,1.5668646034178053e-08
0.0017379276099948571,1.0,1.56894297303576e-08
0.0017379584308718167,1.0,1.5727258993517408e-08
0.001737989252841967,1.0,1.5762929805164606e-08
0.0017380200759053667,1.0,1.577415441266142e-08
0.0017380509000620731,1.0,1.5821800061865152e-08
